nid,ifid,raw_T,scbr,delta,flag
0,0, 297174954000000, 0.032068, 0.030000, 0
0,1, 297174954000000, 0.026509, 0.030000, 0
0,2, 297174954000000, 0.022672, 0.030000, 0
1,0, 297174954000000, 0.030831, 0.030000, 0
1,1, 297174954000000, 0.025465, 0.030000, 0
1,2, 297174954000000, 0.022364, 0.030000, 0
2,0, 297174954000000, 0.031502, 0.030000, 0
2,1, 297174954000000, 0.026224, 0.030000, 0
2,2, 297174954000000, 0.021659, 0.030000, 0
3,0, 297174954000000, 0.029191, 0.030000, 0
3,1, 297174954000000, 0.023447, 0.030000, 0
3,2, 297174954000000, 0.020404, 0.030000, 0
0,0, 297174954200000, 0.031994, 0.030000, 0
0,1, 297174954200000, 0.027855, 0.030000, 0
0,2, 297174954200000, 0.024476, 0.030000, 0
1,0, 297174954200000, 0.032835, 0.030000, 0
1,1, 297174954200000, 0.027333, 0.030000, 0
1,2, 297174954200000, 0.025782, 0.030000, 0
2,0, 297174954200000, 0.030251, 0.030000, 0
2,1, 297174954200000, 0.029172, 0.030000, 0
2,2, 297174954200000, 0.023969, 0.030000, 0
3,0, 297174954200000, 0.030556, 0.030000, 0
3,1, 297174954200000, 0.027783, 0.030000, 0
3,2, 297174954200000, 0.026262, 0.030000, 0
0,0, 297174954400000, 0.027577, 0.030000, 0
0,1, 297174954400000, 0.025607, 0.030000, 0
0,2, 297174954400000, 0.026838, 0.030000, 0
1,0, 297174954400000, 0.026538, 0.030000, 0
1,1, 297174954400000, 0.026806, 0.030000, 0
1,2, 297174954400000, 0.024571, 0.030000, 0
2,0, 297174954400000, 0.029625, 0.030000, 0
2,1, 297174954400000, 0.026266, 0.030000, 0
2,2, 297174954400000, 0.028045, 0.030000, 0
3,0, 297174954400000, 0.029778, 0.030000, 0
3,1, 297174954400000, 0.025572, 0.030000, 0
3,2, 297174954400000, 0.027731, 0.030000, 0
0,0, 297174954600000, 0.029369, 0.030000, 0
0,1, 297174954600000, 0.025944, 0.030000, 0
0,2, 297174954600000, 0.026559, 0.030000, 0
1,0, 297174954600000, 0.029229, 0.030000, 0
1,1, 297174954600000, 0.028003, 0.030000, 0
1,2, 297174954600000, 0.023965, 0.030000, 0
2,0, 297174954600000, 0.033313, 0.030000, 0
2,1, 297174954600000, 0.030653, 0.030000, 0
2,2, 297174954600000, 0.027162, 0.030000, 0
3,0, 297174954600000, 0.031929, 0.030000, 0
3,1, 297174954600000, 0.028846, 0.030000, 0
3,2, 297174954600000, 0.028465, 0.030000, 0
0,0, 297174954800000, 0.031064, 0.030000, 0
0,1, 297174954800000, 0.023192, 0.030000, 0
0,2, 297174954800000, 0.023500, 0.030000, 0
1,0, 297174954800000, 0.032034, 0.030000, 0
1,1, 297174954800000, 0.021302, 0.030000, 0
1,2, 297174954800000, 0.017823, 0.030000, 0
2,0, 297174954800000, 0.030136, 0.030000, 0
2,1, 297174954800000, 0.025547, 0.030000, 0
2,2, 297174954800000, 0.020881, 0.030000, 0
3,0, 297174954800000, 0.033824, 0.030000, 0
3,1, 297174954800000, 0.026103, 0.030000, 0
3,2, 297174954800000, 0.021533, 0.030000, 0
0,0, 297174955000000, 0.031492, 0.030000, 0
0,1, 297174955000000, 0.023296, 0.030000, 0
0,2, 297174955000000, 0.021970, 0.030000, 0
1,0, 297174955000000, 0.029057, 0.030000, 0
1,1, 297174955000000, 0.019431, 0.030000, 0
1,2, 297174955000000, 0.019131, 0.030000, 0
2,0, 297174955000000, 0.032488, 0.030000, 0
2,1, 297174955000000, 0.024453, 0.030000, 0
2,2, 297174955000000, 0.019201, 0.030000, 0
3,0, 297174955000000, 0.029952, 0.030000, 0
3,1, 297174955000000, 0.020351, 0.030000, 0
3,2, 297174955000000, 0.020986, 0.030000, 0
0,0, 297174955200000, 0.034626, 0.030000, 0
0,1, 297174955200000, 0.024788, 0.030000, 0
0,2, 297174955200000, 0.024125, 0.030000, 0
1,0, 297174955200000, 0.031949, 0.030000, 0
1,1, 297174955200000, 0.022855, 0.030000, 0
1,2, 297174955200000, 0.024166, 0.030000, 0
2,0, 297174955200000, 0.032204, 0.030000, 0
2,1, 297174955200000, 0.023907, 0.030000, 0
2,2, 297174955200000, 0.021280, 0.030000, 0
3,0, 297174955200000, 0.030936, 0.030000, 0
3,1, 297174955200000, 0.020396, 0.030000, 0
3,2, 297174955200000, 0.023633, 0.030000, 0
0,0, 297174955400000, 0.034733, 0.030000, 0
0,1, 297174955400000, 0.025534, 0.030000, 0
0,2, 297174955400000, 0.023742, 0.030000, 0
1,0, 297174955400000, 0.034854, 0.030000, 0
1,1, 297174955400000, 0.031868, 0.030000, 0
1,2, 297174955400000, 0.029603, 0.030000, 0
2,0, 297174955400000, 0.036442, 0.030000, 0
2,1, 297174955400000, 0.026553, 0.030000, 0
2,2, 297174955400000, 0.023780, 0.030000, 0
3,0, 297174955400000, 0.035808, 0.030000, 0
3,1, 297174955400000, 0.027718, 0.030000, 0
3,2, 297174955400000, 0.026417, 0.030000, 0
0,0, 297174955600000, 0.031867, 0.030000, 0
0,1, 297174955600000, 0.024447, 0.030000, 0
0,2, 297174955600000, 0.022091, 0.030000, 0
1,0, 297174955600000, 0.030467, 0.030000, 0
1,1, 297174955600000, 0.024694, 0.030000, 0
1,2, 297174955600000, 0.025021, 0.030000, 0
2,0, 297174955600000, 0.032721, 0.030000, 0
2,1, 297174955600000, 0.020577, 0.030000, 0
2,2, 297174955600000, 0.020650, 0.030000, 0
3,0, 297174955600000, 0.030944, 0.030000, 0
3,1, 297174955600000, 0.021159, 0.030000, 0
3,2, 297174955600000, 0.019048, 0.030000, 0
0,0, 297174955800000, 0.038433, 0.030000, 0
0,1, 297174955800000, 0.029743, 0.030000, 0
0,2, 297174955800000, 0.027106, 0.030000, 0
1,0, 297174955800000, 0.036274, 0.030000, 0
1,1, 297174955800000, 0.028407, 0.030000, 0
1,2, 297174955800000, 0.030031, 0.030000, 0
2,0, 297174955800000, 0.035941, 0.030000, 0
2,1, 297174955800000, 0.023428, 0.030000, 0
2,2, 297174955800000, 0.022005, 0.030000, 0
3,0, 297174955800000, 0.035812, 0.030000, 0
3,1, 297174955800000, 0.025179, 0.030000, 0
3,2, 297174955800000, 0.025584, 0.030000, 0
0,0, 297174956000000, 0.034557, 0.030000, 0
0,1, 297174956000000, 0.026112, 0.030000, 0
0,2, 297174956000000, 0.026693, 0.030000, 0
1,0, 297174956000000, 0.033437, 0.030000, 0
1,1, 297174956000000, 0.026903, 0.030000, 0
1,2, 297174956000000, 0.028155, 0.030000, 0
2,0, 297174956000000, 0.034770, 0.030000, 0
2,1, 297174956000000, 0.024854, 0.030000, 0
2,2, 297174956000000, 0.027063, 0.030000, 0
3,0, 297174956000000, 0.032406, 0.030000, 0
3,1, 297174956000000, 0.026750, 0.030000, 0
3,2, 297174956000000, 0.031772, 0.030000, 0
0,0, 297174956200000, 0.031778, 0.030000, 0
0,1, 297174956200000, 0.023756, 0.030000, 0
0,2, 297174956200000, 0.022106, 0.030000, 0
1,0, 297174956200000, 0.032678, 0.030000, 0
1,1, 297174956200000, 0.027092, 0.030000, 0
1,2, 297174956200000, 0.024298, 0.030000, 0
2,0, 297174956200000, 0.033345, 0.030000, 0
2,1, 297174956200000, 0.028487, 0.030000, 0
2,2, 297174956200000, 0.022291, 0.030000, 0
3,0, 297174956200000, 0.033623, 0.030000, 0
3,1, 297174956200000, 0.027015, 0.030000, 0
3,2, 297174956200000, 0.027566, 0.030000, 0
0,0, 297174956400000, 0.031849, 0.030000, 0
0,1, 297174956400000, 0.020638, 0.030000, 0
0,2, 297174956400000, 0.025653, 0.030000, 0
1,0, 297174956400000, 0.033759, 0.030000, 0
1,1, 297174956400000, 0.020846, 0.030000, 0
1,2, 297174956400000, 0.026749, 0.030000, 0
2,0, 297174956400000, 0.032633, 0.030000, 0
2,1, 297174956400000, 0.024464, 0.030000, 0
2,2, 297174956400000, 0.024286, 0.030000, 0
3,0, 297174956400000, 0.035692, 0.030000, 0
3,1, 297174956400000, 0.022267, 0.030000, 0
3,2, 297174956400000, 0.028383, 0.030000, 0
0,0, 297174956600000, 0.031885, 0.030000, 0
0,1, 297174956600000, 0.019079, 0.030000, 0
0,2, 297174956600000, 0.024507, 0.030000, 0
1,0, 297174956600000, 0.034300, 0.030000, 0
1,1, 297174956600000, 0.023563, 0.030000, 0
1,2, 297174956600000, 0.026514, 0.030000, 0
2,0, 297174956600000, 0.029356, 0.030000, 0
2,1, 297174956600000, 0.020992, 0.030000, 0
2,2, 297174956600000, 0.023823, 0.030000, 0
3,0, 297174956600000, 0.030886, 0.030000, 0
3,1, 297174956600000, 0.019894, 0.030000, 0
3,2, 297174956600000, 0.021492, 0.030000, 0
0,0, 297174956800000, 0.030482, 0.030000, 0
0,1, 297174956800000, 0.022679, 0.030000, 0
0,2, 297174956800000, 0.022473, 0.030000, 0
1,0, 297174956800000, 0.031710, 0.030000, 0
1,1, 297174956800000, 0.023461, 0.030000, 0
1,2, 297174956800000, 0.024937, 0.030000, 0
2,0, 297174956800000, 0.030678, 0.030000, 0
2,1, 297174956800000, 0.019256, 0.030000, 0
2,2, 297174956800000, 0.022131, 0.030000, 0
3,0, 297174956800000, 0.029943, 0.030000, 0
3,1, 297174956800000, 0.020167, 0.030000, 0
3,2, 297174956800000, 0.022426, 0.030000, 0
0,0, 297174957000000, 0.035581, 0.030000, 0
0,1, 297174957000000, 0.023020, 0.030000, 0
0,2, 297174957000000, 0.022977, 0.030000, 0
1,0, 297174957000000, 0.033275, 0.030000, 0
1,1, 297174957000000, 0.021951, 0.030000, 0
1,2, 297174957000000, 0.025609, 0.030000, 0
2,0, 297174957000000, 0.037139, 0.030000, 0
2,1, 297174957000000, 0.021308, 0.030000, 0
2,2, 297174957000000, 0.024246, 0.030000, 0
3,0, 297174957000000, 0.032391, 0.030000, 0
3,1, 297174957000000, 0.020303, 0.030000, 0
3,2, 297174957000000, 0.025893, 0.030000, 0
0,0, 297174957200000, 0.033751, 0.030000, 0
0,1, 297174957200000, 0.024650, 0.030000, 0
0,2, 297174957200000, 0.023168, 0.030000, 0
1,0, 297174957200000, 0.034057, 0.030000, 0
1,1, 297174957200000, 0.024115, 0.030000, 0
1,2, 297174957200000, 0.027404, 0.030000, 0
2,0, 297174957200000, 0.035990, 0.030000, 0
2,1, 297174957200000, 0.026714, 0.030000, 0
2,2, 297174957200000, 0.026723, 0.030000, 0
3,0, 297174957200000, 0.029236, 0.030000, 0
3,1, 297174957200000, 0.020372, 0.030000, 0
3,2, 297174957200000, 0.024626, 0.030000, 0
0,0, 297174957400000, 0.038675, 0.030000, 0
0,1, 297174957400000, 0.025465, 0.030000, 0
0,2, 297174957400000, 0.021804, 0.030000, 0
1,0, 297174957400000, 0.037369, 0.030000, 0
1,1, 297174957400000, 0.026658, 0.030000, 0
1,2, 297174957400000, 0.026842, 0.030000, 0
2,0, 297174957400000, 0.038335, 0.030000, 0
2,1, 297174957400000, 0.027957, 0.030000, 0
2,2, 297174957400000, 0.022121, 0.030000, 0
3,0, 297174957400000, 0.037878, 0.030000, 0
3,1, 297174957400000, 0.024786, 0.030000, 0
3,2, 297174957400000, 0.023993, 0.030000, 0
0,0, 297174957600000, 0.033838, 0.030000, 0
0,1, 297174957600000, 0.021492, 0.030000, 0
0,2, 297174957600000, 0.015982, 0.030000, 0
1,0, 297174957600000, 0.034644, 0.030000, 0
1,1, 297174957600000, 0.025009, 0.030000, 0
1,2, 297174957600000, 0.021421, 0.030000, 0
2,0, 297174957600000, 0.032207, 0.030000, 0
2,1, 297174957600000, 0.024198, 0.030000, 0
2,2, 297174957600000, 0.016141, 0.030000, 0
3,0, 297174957600000, 0.034899, 0.030000, 0
3,1, 297174957600000, 0.021153, 0.030000, 0
3,2, 297174957600000, 0.017837, 0.030000, 0
0,0, 297174957800000, 0.034339, 0.030000, 0
0,1, 297174957800000, 0.025346, 0.030000, 0
0,2, 297174957800000, 0.027771, 0.030000, 0
1,0, 297174957800000, 0.030362, 0.030000, 0
1,1, 297174957800000, 0.025644, 0.030000, 0
1,2, 297174957800000, 0.029051, 0.030000, 0
2,0, 297174957800000, 0.032064, 0.030000, 0
2,1, 297174957800000, 0.025239, 0.030000, 0
2,2, 297174957800000, 0.027850, 0.030000, 0
3,0, 297174957800000, 0.034869, 0.030000, 0
3,1, 297174957800000, 0.022256, 0.030000, 0
3,2, 297174957800000, 0.027898, 0.030000, 0
0,0, 297174958000000, 0.031669, 0.030000, 0
0,1, 297174958000000, 0.025813, 0.030000, 0
0,2, 297174958000000, 0.027026, 0.030000, 0
1,0, 297174958000000, 0.034061, 0.030000, 0
1,1, 297174958000000, 0.028882, 0.030000, 0
1,2, 297174958000000, 0.032045, 0.030000, 0
2,0, 297174958000000, 0.033452, 0.030000, 0
2,1, 297174958000000, 0.028680, 0.030000, 0
2,2, 297174958000000, 0.027065, 0.030000, 0
3,0, 297174958000000, 0.034855, 0.030000, 0
3,1, 297174958000000, 0.027188, 0.030000, 0
3,2, 297174958000000, 0.031469, 0.030000, 0
0,0, 297174958200000, 0.028875, 0.030000, 0
0,1, 297174958200000, 0.023127, 0.030000, 0
0,2, 297174958200000, 0.026653, 0.030000, 0
1,0, 297174958200000, 0.032991, 0.030000, 0
1,1, 297174958200000, 0.026121, 0.030000, 0
1,2, 297174958200000, 0.026243, 0.030000, 0
2,0, 297174958200000, 0.032686, 0.030000, 0
2,1, 297174958200000, 0.024560, 0.030000, 0
2,2, 297174958200000, 0.023753, 0.030000, 0
3,0, 297174958200000, 0.031927, 0.030000, 0
3,1, 297174958200000, 0.020894, 0.030000, 0
3,2, 297174958200000, 0.030335, 0.030000, 0
0,0, 297174958400000, 0.026017, 0.030000, 0
0,1, 297174958400000, 0.026163, 0.030000, 0
0,2, 297174958400000, 0.027926, 0.030000, 0
1,0, 297174958400000, 0.030995, 0.030000, 0
1,1, 297174958400000, 0.026201, 0.030000, 0
1,2, 297174958400000, 0.029181, 0.030000, 0
2,0, 297174958400000, 0.029383, 0.030000, 0
2,1, 297174958400000, 0.025420, 0.030000, 0
2,2, 297174958400000, 0.026476, 0.030000, 0
3,0, 297174958400000, 0.027544, 0.030000, 0
3,1, 297174958400000, 0.022127, 0.030000, 0
3,2, 297174958400000, 0.031227, 0.030000, 0
0,0, 297174958600000, 0.027509, 0.030000, 0
0,1, 297174958600000, 0.020382, 0.030000, 0
0,2, 297174958600000, 0.028583, 0.030000, 0
1,0, 297174958600000, 0.032918, 0.030000, 0
1,1, 297174958600000, 0.024780, 0.030000, 0
1,2, 297174958600000, 0.029231, 0.030000, 0
2,0, 297174958600000, 0.030651, 0.030000, 0
2,1, 297174958600000, 0.028770, 0.030000, 0
2,2, 297174958600000, 0.030818, 0.030000, 0
3,0, 297174958600000, 0.029732, 0.030000, 0
3,1, 297174958600000, 0.024204, 0.030000, 0
3,2, 297174958600000, 0.030214, 0.030000, 0
0,0, 297174958800000, 0.028254, 0.030000, 0
0,1, 297174958800000, 0.020411, 0.030000, 0
0,2, 297174958800000, 0.025972, 0.030000, 0
1,0, 297174958800000, 0.029499, 0.030000, 0
1,1, 297174958800000, 0.027010, 0.030000, 0
1,2, 297174958800000, 0.027755, 0.030000, 0
2,0, 297174958800000, 0.028366, 0.030000, 0
2,1, 297174958800000, 0.027525, 0.030000, 0
2,2, 297174958800000, 0.030009, 0.030000, 0
3,0, 297174958800000, 0.029366, 0.030000, 0
3,1, 297174958800000, 0.022342, 0.030000, 0
3,2, 297174958800000, 0.028247, 0.030000, 0
0,0, 297174959000000, 0.034467, 0.030000, 0
0,1, 297174959000000, 0.032105, 0.030000, 0
0,2, 297174959000000, 0.029046, 0.030000, 0
1,0, 297174959000000, 0.030709, 0.030000, 0
1,1, 297174959000000, 0.026645, 0.030000, 0
1,2, 297174959000000, 0.028478, 0.030000, 0
2,0, 297174959000000, 0.033063, 0.030000, 0
2,1, 297174959000000, 0.032742, 0.030000, 0
2,2, 297174959000000, 0.029605, 0.030000, 0
3,0, 297174959000000, 0.032103, 0.030000, 0
3,1, 297174959000000, 0.027231, 0.030000, 0
3,2, 297174959000000, 0.030183, 0.030000, 0
0,0, 297174959200000, 0.034654, 0.030000, 0
0,1, 297174959200000, 0.026273, 0.030000, 0
0,2, 297174959200000, 0.026203, 0.030000, 0
1,0, 297174959200000, 0.032775, 0.030000, 0
1,1, 297174959200000, 0.027923, 0.030000, 0
1,2, 297174959200000, 0.025919, 0.030000, 0
2,0, 297174959200000, 0.035411, 0.030000, 0
2,1, 297174959200000, 0.026591, 0.030000, 0
2,2, 297174959200000, 0.022102, 0.030000, 0
3,0, 297174959200000, 0.030551, 0.030000, 0
3,1, 297174959200000, 0.026755, 0.030000, 0
3,2, 297174959200000, 0.023852, 0.030000, 0
0,0, 297174959400000, 0.034747, 0.030000, 0
0,1, 297174959400000, 0.030656, 0.030000, 0
0,2, 297174959400000, 0.026241, 0.030000, 0
1,0, 297174959400000, 0.035267, 0.030000, 0
1,1, 297174959400000, 0.031481, 0.030000, 0
1,2, 297174959400000, 0.029019, 0.030000, 0
2,0, 297174959400000, 0.036586, 0.030000, 0
2,1, 297174959400000, 0.027896, 0.030000, 0
2,2, 297174959400000, 0.022731, 0.030000, 0
3,0, 297174959400000, 0.032696, 0.030000, 0
3,1, 297174959400000, 0.025058, 0.030000, 0
3,2, 297174959400000, 0.023606, 0.030000, 0
0,0, 297174959600000, 0.033333, 0.030000, 0
0,1, 297174959600000, 0.024088, 0.030000, 0
0,2, 297174959600000, 0.026261, 0.030000, 0
1,0, 297174959600000, 0.035054, 0.030000, 0
1,1, 297174959600000, 0.025961, 0.030000, 0
1,2, 297174959600000, 0.024730, 0.030000, 0
2,0, 297174959600000, 0.034253, 0.030000, 0
2,1, 297174959600000, 0.024168, 0.030000, 0
2,2, 297174959600000, 0.021586, 0.030000, 0
3,0, 297174959600000, 0.035228, 0.030000, 0
3,1, 297174959600000, 0.022749, 0.030000, 0
3,2, 297174959600000, 0.026403, 0.030000, 0
0,0, 297174959800000, 0.034087, 0.030000, 0
0,1, 297174959800000, 0.020804, 0.030000, 0
0,2, 297174959800000, 0.020450, 0.030000, 0
1,0, 297174959800000, 0.033487, 0.030000, 0
1,1, 297174959800000, 0.021740, 0.030000, 0
1,2, 297174959800000, 0.022625, 0.030000, 0
2,0, 297174959800000, 0.034546, 0.030000, 0
2,1, 297174959800000, 0.020844, 0.030000, 0
2,2, 297174959800000, 0.019573, 0.030000, 0
3,0, 297174959800000, 0.035034, 0.030000, 0
3,1, 297174959800000, 0.020134, 0.030000, 0
3,2, 297174959800000, 0.021961, 0.030000, 0
0,0, 297174960000000, 0.033003, 0.030000, 0
0,1, 297174960000000, 0.017702, 0.030000, 0
0,2, 297174960000000, 0.018985, 0.030000, 0
1,0, 297174960000000, 0.031243, 0.030000, 0
1,1, 297174960000000, 0.022550, 0.030000, 0
1,2, 297174960000000, 0.021532, 0.030000, 0
2,0, 297174960000000, 0.030313, 0.030000, 0
2,1, 297174960000000, 0.020642, 0.030000, 0
2,2, 297174960000000, 0.018546, 0.030000, 0
3,0, 297174960000000, 0.033477, 0.030000, 0
3,1, 297174960000000, 0.024667, 0.030000, 0
3,2, 297174960000000, 0.022661, 0.030000, 0
